DATE,CLOSE
01/24/2011,17.65
01/25/2011,17.59
01/26/2011,16.64
01/27/2011,16.15
01/28/2011,20.04
01/31/2011,19.53
02-01-2011,17.63
02-02-2011,17.3
02-03-2011,16.69
02-04-2011,15.93
02-07-2011,16.28
02-08-2011,15.81
02-09-2011,15.87
02-10-2011,16.09
02-11-2011,15.69
02/14/2011,15.95
02/15/2011,16.37
02/16/2011,16.72
02/17/2011,16.59
02/18/2011,16.43
02/22/2011,20.8
02/23/2011,22.13
02/24/2011,21.32
02/25/2011,19.22
02/28/2011,18.35
03-01-2011,21.01
03-02-2011,20.7
03-03-2011,18.6
03-04-2011,19.06
03-07-2011,20.66
03-08-2011,19.82
03-09-2011,20.22
03-10-2011,21.88
03-11-2011,20.08
03/14/2011,21.13
03/15/2011,24.32
03/16/2011,29.4
03/17/2011,26.37
03/18/2011,24.44
03/21/2011,20.61
03/22/2011,20.21
03/23/2011,19.17
03/24/2011,18
03/25/2011,17.91
03/28/2011,19.44
03/29/2011,18.16
03/30/2011,17.71
03/31/2011,17.74
04-01-2011,17.4
04-04-2011,17.5
04-05-2011,17.25
04-06-2011,16.9
04-07-2011,17.11
04-08-2011,17.87
04-11-2011,16.59
04-12-2011,17.09
04/13/2011,16.92
04/14/2011,16.27
04/15/2011,15.32
04/18/2011,16.96
04/19/2011,15.83
04/20/2011,15.07
04/21/2011,14.69
04/25/2011,15.77
04/26/2011,15.62
04/27/2011,15.35
04/28/2011,14.62
04/29/2011,14.75
05-02-2011,15.99
05-03-2011,16.7
05-04-2011,17.08
05-05-2011,18.2
05-06-2011,18.4
05-09-2011,17.16
05-10-2011,15.91
05-11-2011,16.95
05-12-2011,16.03
05/13/2011,17.07
05/16/2011,18.24
05/17/2011,17.55
05/18/2011,16.23
05/19/2011,15.52
05/20/2011,17.43
05/23/2011,18.27
05/24/2011,17.82
05/25/2011,17.07
05/26/2011,16.09
05/27/2011,15.98
05/31/2011,15.45
06-01-2011,18.3
06-02-2011,18.09
06-03-2011,17.95
06-06-2011,18.49
06-07-2011,18.07
06-08-2011,18.79
06-09-2011,17.77
06-10-2011,18.86
06/13/2011,19.61
06/14/2011,18.26
06/15/2011,21.32
06/16/2011,22.73
06/17/2011,21.85
06/20/2011,19.99
06/21/2011,18.86
06/22/2011,18.52
06/23/2011,19.29
06/24/2011,21.1
06/27/2011,20.56
06/28/2011,19.17
06/29/2011,17.27
06/30/2011,16.52
07-01-2011,15.87
07-05-2011,16.06
07-06-2011,16.34
07-07-2011,15.95
07-08-2011,15.95
07-11-2011,18.39
07-12-2011,19.87
07/13/2011,19.91
07/14/2011,20.8
07/15/2011,19.53
07/18/2011,20.95
07/19/2011,19.21
07/20/2011,19.09
07/21/2011,17.56
07/22/2011,17.52
07/25/2011,19.35
07/26/2011,20.23
07/27/2011,22.98
07/28/2011,23.74
07/29/2011,25.25
08-01-2011,23.66
08-02-2011,24.79
08-03-2011,23.38
08-04-2011,31.66
08-05-2011,32
08-08-2011,48
08-09-2011,35.06
08-10-2011,42.99
08-11-2011,39
08-12-2011,36.36
08/15/2011,31.87
08/16/2011,32.85
08/17/2011,31.58
08/18/2011,42.67
08/19/2011,43.05
08/22/2011,42.44
08/23/2011,36.27
08/24/2011,35.9
08/25/2011,39.76
08/26/2011,35.59
08/29/2011,32.28
08/30/2011,32.89
08/31/2011,31.62
09-01-2011,31.82
09-02-2011,33.92
09-06-2011,37
09-07-2011,33.38
09-08-2011,34.32
09-09-2011,38.52
09-12-2011,38.59
09/13/2011,36.91
09/14/2011,34.6
09/15/2011,31.97
09/16/2011,30.98
09/19/2011,32.73
09/20/2011,32.86
09/21/2011,37.32
09/22/2011,41.35
09/23/2011,41.25
09/26/2011,39.02
09/27/2011,37.71
09/28/2011,41.08
09/29/2011,38.84
09/30/2011,42.96
10-03-2011,45.45
10-04-2011,40.82
10-05-2011,37.81
10-06-2011,36.27
10-07-2011,36.2
10-10-2011,33.02
10-11-2011,32.86
10-12-2011,31.26
10/13/2011,30.7
10/14/2011,28.24
10/17/2011,33.39
10/18/2011,31.56
10/19/2011,34.44
10/20/2011,34.78
10/21/2011,31.32
10/24/2011,29.26
10/25/2011,32.22
10/26/2011,29.86
10/27/2011,25.46
10/28/2011,24.53
10/31/2011,29.96
11-01-2011,34.77
11-02-2011,32.74
11-03-2011,30.5
11-04-2011,30.16
11-07-2011,29.85
11-08-2011,27.48
11-09-2011,36.16
11-10-2011,32.81
11-11-2011,30.04
11/14/2011,31.13
11/15/2011,31.22
11/16/2011,33.51
11/17/2011,34.51
11/18/2011,32
11/21/2011,32.91
11/22/2011,31.97
11/23/2011,33.98
11/25/2011,34.47
11/28/2011,32.13
11/29/2011,30.64
11/30/2011,27.8
12-01-2011,27.41
12-02-2011,27.52
12-05-2011,27.84
12-06-2011,28.13
12-07-2011,28.67
12-08-2011,30.59
12-09-2011,26.38
12-12-2011,25.67
12/13/2011,25.41
12/14/2011,26.04
12/15/2011,25.11
12/16/2011,24.29
12/19/2011,24.92
12/20/2011,23.22
12/21/2011,21.43
12/22/2011,21.16
12/23/2011,20.73
12/27/2011,21.91
12/28/2011,23.52
12/29/2011,22.65
12/30/2011,23.4
01-03-2012,22.97
01-04-2012,22.22
01-05-2012,21.48
01-06-2012,20.63
01-09-2012,21.07
01-10-2012,20.69
01-11-2012,21.05
01-12-2012,20.47
01/13/2012,20.91
01/17/2012,22.2
01/18/2012,20.89
01/19/2012,19.87
01/20/2012,18.28
01/23/2012,18.67
01/24/2012,18.91
01/25/2012,18.31
01/26/2012,18.57
01/27/2012,18.53
01/30/2012,19.4
01/31/2012,19.44
02-01-2012,18.55
02-02-2012,17.98
02-03-2012,17.1
02-06-2012,17.76
02-07-2012,17.65
02-08-2012,18.16
02-09-2012,18.63
02-10-2012,20.79
02/13/2012,19.04
02/14/2012,19.54
02/15/2012,21.14
02/16/2012,19.22
02/17/2012,17.78
02/21/2012,18.19
02/22/2012,18.19
02/23/2012,16.8
02/24/2012,17.31
02/27/2012,18.19
02/28/2012,17.96
02/29/2012,18.43
03-01-2012,17.26
03-02-2012,17.29
03-05-2012,18.05
03-06-2012,20.87
03-07-2012,19.07
03-08-2012,17.95
03-09-2012,17.11
03-12-2012,15.64
03/13/2012,14.8
03/14/2012,15.31
03/15/2012,15.42
03/16/2012,14.47
03/19/2012,15.04
03/20/2012,15.58
03/21/2012,15.13
03/22/2012,15.57
03/23/2012,14.82
03/26/2012,14.26
03/27/2012,15.59
03/28/2012,15.47
03/29/2012,15.48
03/30/2012,15.5
04-02-2012,15.64
04-03-2012,15.66
04-04-2012,16.44
04-05-2012,16.7
04-09-2012,18.81
04-10-2012,20.39
04-11-2012,20.02
04-12-2012,17.2
04/13/2012,19.55
04/16/2012,19.55
04/17/2012,18.46
04/18/2012,18.64
04/19/2012,18.36
04/20/2012,17.44
04/23/2012,18.97
04/24/2012,18.1
04/25/2012,16.82
04/26/2012,16.24
04/27/2012,16.32
04/30/2012,17.15
05-01-2012,16.6
05-02-2012,16.88
05-03-2012,17.56
05-04-2012,19.16
05-07-2012,18.94
05-08-2012,19.05
05-09-2012,20.08
05-10-2012,18.83
05-11-2012,19.89
05/14/2012,21.87
05/15/2012,21.97
05/16/2012,22.27
05/17/2012,24.49
05/18/2012,25.1
05/21/2012,22.01
05/22/2012,22.48
05/23/2012,22.33
05/24/2012,21.54
05/25/2012,21.76
05/29/2012,21.03
05/30/2012,24.14
05/31/2012,24.06
06-01-2012,26.66
06-04-2012,26.12
06-05-2012,24.68
06-06-2012,22.16
06-07-2012,21.72
06-08-2012,21.23
06-11-2012,23.56
06-12-2012,22.09
06/13/2012,24.27
06/14/2012,21.68
06/15/2012,21.11
06/18/2012,18.32
06/19/2012,18.38
06/20/2012,17.24
06/21/2012,20.08
06/22/2012,18.11
06/25/2012,20.38
06/26/2012,19.72
06/27/2012,19.45
06/28/2012,19.71
06/29/2012,17.08
07-02-2012,16.74
07-03-2012,16.66
07-05-2012,17.5
07-06-2012,17.1
07-09-2012,17.98
07-10-2012,18.72
07-11-2012,17.95
07-12-2012,18.33
07/13/2012,16.74
07/16/2012,17.11
07/17/2012,16.48
07/18/2012,16.16
07/19/2012,15.45
07/20/2012,16.27
07/23/2012,18.62
07/24/2012,20.47
07/25/2012,19.34
07/26/2012,17.53
07/27/2012,16.7
07/30/2012,18.03
07/31/2012,18.93
08-01-2012,18.96
08-02-2012,17.57
08-03-2012,15.64
08-06-2012,15.95
08-07-2012,15.99
08-08-2012,15.32
08-09-2012,15.28
08-10-2012,14.74
08/13/2012,13.7
08/14/2012,14.85
08/15/2012,14.63
08/16/2012,14.29
08/17/2012,13.45
08/20/2012,14.02
08/21/2012,15.02
08/22/2012,15.11
08/23/2012,15.96
08/24/2012,15.18
08/27/2012,16.35
08/28/2012,16.49
08/29/2012,17.06
08/30/2012,17.83
08/31/2012,17.47
09-04-2012,17.98
09-05-2012,17.74
09-06-2012,15.6
09-07-2012,14.38
09-10-2012,16.28
09-11-2012,16.41
09-12-2012,15.8
09/13/2012,14.05
09/14/2012,14.51
09/17/2012,14.59
09/18/2012,14.18
09/19/2012,13.88
09/20/2012,14.07
09/21/2012,13.98
09/24/2012,14.15
09/25/2012,15.43
09/26/2012,16.81
09/27/2012,14.84
09/28/2012,15.73
10-01-2012,16.32
10-02-2012,15.71
10-03-2012,15.43
10-04-2012,14.55
10-05-2012,14.33
10-08-2012,15.11
10-09-2012,16.37
10-10-2012,16.29
10-11-2012,15.59
10-12-2012,16.14
10/15/2012,15.27
10/16/2012,15.22
10/17/2012,15.07
10/18/2012,15.03
10/19/2012,17.06
10/22/2012,16.62
10/23/2012,18.83
10/24/2012,18.33
10/25/2012,18.12
10/26/2012,17.81
10/31/2012,18.6
11-01-2012,16.69
11-02-2012,17.59
11-05-2012,18.42
11-06-2012,17.58
11-07-2012,19.08
11-08-2012,18.49
11-09-2012,18.61
11-12-2012,16.68
11/13/2012,16.65
11/14/2012,17.92
11/15/2012,17.99
11/16/2012,16.41
11/19/2012,15.24
11/20/2012,15.08
11/21/2012,15.31
11/23/2012,15.14
11/26/2012,15.5
11/27/2012,15.92
11/28/2012,15.51
11/29/2012,15.06
11/30/2012,15.87
12-03-2012,16.64
12-04-2012,17.12
12-05-2012,16.46
12-06-2012,16.58
12-07-2012,15.9
12-10-2012,16.05
12-11-2012,15.57
12-12-2012,15.95
12/13/2012,16.56
12/14/2012,17
12/17/2012,16.34
12/18/2012,15.57
12/19/2012,17.36
12/20/2012,17.67
12/21/2012,17.84
12/24/2012,18.59
12/26/2012,19.48
12/27/2012,19.47
12/28/2012,22.72
12/31/2012,18.02
01-02-2013,14.68
01-03-2013,14.56
01-04-2013,13.83
01-07-2013,13.79
01-08-2013,13.62
01-09-2013,13.81
01-10-2013,13.49
01-11-2013,13.36
01/14/2013,13.52
01/15/2013,13.55
01/16/2013,13.42
01/17/2013,13.57
01/18/2013,12.46
01/22/2013,12.43
01/23/2013,12.46
01/24/2013,12.69
01/25/2013,12.89
01/28/2013,13.57
01/29/2013,13.31
01/30/2013,14.32
01/31/2013,14.28
02-01-2013,12.9
02-04-2013,14.67
02-05-2013,13.72
02-06-2013,13.41
02-07-2013,13.5
02-08-2013,13.02
02-11-2013,12.94
02-12-2013,12.64
02/13/2013,12.98
02/14/2013,12.66
02/15/2013,12.46
02/19/2013,12.31
02/20/2013,14.68
02/21/2013,15.22
02/22/2013,14.17
02/25/2013,18.99
02/26/2013,16.87
02/27/2013,14.73
02/28/2013,15.51
03-01-2013,15.36
03-04-2013,14.01
03-05-2013,13.48
03-06-2013,13.53
03-07-2013,13.06
03-08-2013,12.59
03-11-2013,11.56
03-12-2013,12.27
03/13/2013,11.83
03/14/2013,11.3
03/15/2013,11.3
03/18/2013,13.36
03/19/2013,14.39
03/20/2013,12.67
03/21/2013,13.99
03/22/2013,13.57
03/25/2013,13.74
03/26/2013,12.77
03/27/2013,13.15
03/28/2013,12.7
04-01-2013,13.58
04-02-2013,12.78
04-03-2013,14.21
04-04-2013,13.89
04-05-2013,13.92
04-08-2013,13.19
04-09-2013,12.84
04-10-2013,12.36
04-11-2013,12.24
04-12-2013,12.06
04/15/2013,17.27
04/16/2013,13.96
04/17/2013,16.51
04/18/2013,17.56
04/19/2013,14.97
04/22/2013,14.39
04/23/2013,13.48
04/24/2013,13.61
04/25/2013,13.62
04/26/2013,13.61
04/29/2013,13.71
04/30/2013,13.52
05-01-2013,14.49
05-02-2013,13.59
05-03-2013,12.85
05-06-2013,12.66
05-07-2013,12.83
05-08-2013,12.66
05-09-2013,13.13
05-10-2013,12.59
05/13/2013,12.55
05/14/2013,12.77
05/15/2013,12.81
05/16/2013,13.07
05/17/2013,12.45
05/20/2013,13.02
05/21/2013,13.37
05/22/2013,13.82
05/23/2013,14.07
05/24/2013,13.99
05/28/2013,14.48
05/29/2013,14.83
05/30/2013,14.53
05/31/2013,16.3
06-03-2013,16.28
06-04-2013,16.27
06-05-2013,17.5
06-06-2013,16.63
06-07-2013,15.14
06-10-2013,15.44
06-11-2013,17.07
06-12-2013,18.59
06/13/2013,16.41
06/14/2013,17.15
06/17/2013,16.8
06/18/2013,16.61
06/19/2013,16.64
06/20/2013,20.49
06/21/2013,18.9
06/24/2013,20.11
06/25/2013,18.47
06/26/2013,17.21
06/27/2013,16.86
06/28/2013,16.86
07-01-2013,16.37
07-02-2013,16.44
07-03-2013,16.2
07-05-2013,14.89
07-08-2013,14.78
07-09-2013,14.35
07-10-2013,14.21
07-11-2013,14.01
07-12-2013,13.84
07/15/2013,13.79
07/16/2013,14.42
07/17/2013,13.78
07/18/2013,13.77
07/19/2013,12.54
07/22/2013,12.29
07/23/2013,12.66
07/24/2013,13.18
07/25/2013,12.97
07/26/2013,12.72
07/29/2013,13.39
07/30/2013,13.39
07/31/2013,13.45
08-01-2013,12.94
08-02-2013,11.98
08-05-2013,11.84
08-06-2013,12.72
08-07-2013,12.98
08-08-2013,12.73
08-09-2013,13.41
08-12-2013,12.81
08/13/2013,12.31
08/14/2013,13.04
08/15/2013,14.73
08/16/2013,14.37
08/19/2013,15.1
08/20/2013,14.91
08/21/2013,15.94
08/22/2013,14.76
08/23/2013,13.98
08/26/2013,14.99
08/27/2013,16.77
08/28/2013,16.49
08/29/2013,16.81
08/30/2013,17.01
09-03-2013,16.61
09-04-2013,15.88
09-05-2013,15.77
09-06-2013,15.85
09-09-2013,15.63
09-10-2013,14.53
09-11-2013,13.82
09-12-2013,14.29
09/13/2013,14.16
09/16/2013,14.38
09/17/2013,14.53
09/18/2013,13.59
09/19/2013,13.16
09/20/2013,13.12
09/23/2013,14.31
09/24/2013,14.08
09/25/2013,14.01
09/26/2013,14.06
09/27/2013,15.46
09/30/2013,16.6
10-01-2013,15.54
10-02-2013,16.6
10-03-2013,17.67
10-04-2013,16.74
10-07-2013,19.41
10-08-2013,20.34
10-09-2013,19.6
10-10-2013,16.48
10-11-2013,15.72
10/14/2013,16.07
10/15/2013,18.66
10/16/2013,14.71
10/17/2013,13.48
10/18/2013,13.04
10/21/2013,13.16
10/22/2013,13.33
10/23/2013,13.42
10/24/2013,13.2
10/25/2013,13.09
10/28/2013,13.31
10/29/2013,13.41
10/30/2013,13.65
10/31/2013,13.75
11-01-2013,13.28
11-04-2013,12.93
11-05-2013,13.27
11-06-2013,12.67
11-07-2013,13.91
11-08-2013,12.9
11-11-2013,12.53
11-12-2013,12.82
11/13/2013,12.52
11/14/2013,12.37
11/15/2013,12.19
11/18/2013,13.1
11/19/2013,13.39
11/20/2013,13.4
11/21/2013,12.66
11/22/2013,12.26
11/25/2013,12.79
11/26/2013,12.81
11/27/2013,12.98
11/29/2013,13.7
12-02-2013,14.23
12-03-2013,14.55
12-04-2013,14.7
12-05-2013,15.08
12-06-2013,13.79
12-09-2013,13.49
12-10-2013,13.91
12-11-2013,15.42
12-12-2013,15.54
12/13/2013,15.76
12/16/2013,16.03
12/17/2013,16.21
12/18/2013,13.8
12/19/2013,14.15
12/20/2013,13.79
12/23/2013,13.04
12/24/2013,12.48
12/26/2013,12.33
12/27/2013,12.46
12/30/2013,13.56
12/31/2013,13.72
01-02-2014,14.23
01-03-2014,13.76
01-06-2014,13.55
01-07-2014,12.92
01-08-2014,12.87
01-09-2014,12.89
01-10-2014,12.14
01/13/2014,13.28
01/14/2014,12.28
01/15/2014,12.28
01/16/2014,12.53
01/17/2014,12.44
01/21/2014,12.87
01/22/2014,12.84
01/23/2014,13.77
01/24/2014,18.14
01/27/2014,17.42
01/28/2014,15.8
01/29/2014,17.35
01/30/2014,17.29
01/31/2014,18.41
02-03-2014,21.44
02-04-2014,19.11
02-05-2014,19.95
02-06-2014,17.23
02-07-2014,15.29
02-10-2014,15.26
02-11-2014,14.51
02-12-2014,14.3
02/13/2014,14.14
02/14/2014,13.57
02/18/2014,13.87
02/19/2014,15.5
02/20/2014,14.79
02/21/2014,14.68
02/24/2014,14.23
02/25/2014,13.67
02/26/2014,14.35
02/27/2014,14.04
02/28/2014,14
03-03-2014,16
03-04-2014,14.1
03-05-2014,13.89
03-06-2014,14.21
03-07-2014,14.11
03-10-2014,14.2
03-11-2014,14.8
03-12-2014,14.47
03/13/2014,16.22
03/14/2014,17.82
03/17/2014,15.64
03/18/2014,14.52
03/19/2014,15.12
03/20/2014,14.52
03/21/2014,15
03/24/2014,15.09
03/25/2014,14.02
03/26/2014,14.93
03/27/2014,14.62
03/28/2014,14.41
03/31/2014,13.88
04-01-2014,13.1
04-02-2014,13.09
04-03-2014,13.37
04-04-2014,13.96
04-07-2014,15.57
04-08-2014,14.89
04-09-2014,13.82
04-10-2014,15.89
04-11-2014,17.03
04/14/2014,16.11
04/15/2014,15.61
04/16/2014,14.18
04/17/2014,13.36
04/21/2014,13.25
04/22/2014,13.19
04/23/2014,13.27
04/24/2014,13.32
04/25/2014,14.06
04/28/2014,13.97
04/29/2014,13.71
04/30/2014,13.41
05-01-2014,13.25
05-02-2014,12.91
05-05-2014,13.29
05-06-2014,13.8
05-07-2014,13.4
05-08-2014,13.43
05-09-2014,12.92
05-12-2014,12.23
05/13/2014,12.13
05/14/2014,12.17
05/15/2014,13.17
05/16/2014,12.44
05/19/2014,12.42
05/20/2014,12.96
05/21/2014,11.91
05/22/2014,12.03
05/23/2014,11.36
05/27/2014,11.51
05/28/2014,11.68
05/29/2014,11.57
05/30/2014,11.4
06-02-2014,11.58
06-03-2014,11.87
06-04-2014,12.08
06-05-2014,11.68
06-06-2014,10.73
06-09-2014,11.15
06-10-2014,10.99
06-11-2014,11.6
06-12-2014,12.56
06/13/2014,12.18
06/16/2014,12.65
06/17/2014,12.06
06/18/2014,10.61
06/19/2014,10.62
06/20/2014,10.85
06/23/2014,10.98
06/24/2014,12.13
06/25/2014,11.59
06/26/2014,11.63
06/27/2014,11.26
06/30/2014,11.57
07-01-2014,11.15
07-02-2014,10.82
07-03-2014,10.32
07-07-2014,11.33
07-08-2014,11.98
07-09-2014,11.65
07-10-2014,12.59
07-11-2014,12.08
07/14/2014,11.82
07/15/2014,11.96
07/16/2014,11
07/17/2014,14.54
07/18/2014,12.06
07/21/2014,12.81
07/22/2014,12.24
07/23/2014,11.52
07/24/2014,11.84
07/25/2014,12.69
07/28/2014,12.56
07/29/2014,13.28
07/30/2014,13.33
07/31/2014,16.95
08-01-2014,17.03
08-04-2014,15.12
08-05-2014,16.87
08-06-2014,16.37
08-07-2014,16.66
08-08-2014,15.77
08-11-2014,14.23
08-12-2014,14.13
08/13/2014,12.9
08/14/2014,12.42
08/15/2014,13.15
08/18/2014,12.32
08/19/2014,12.21
08/20/2014,11.78
08/21/2014,11.76
08/22/2014,11.47
08/25/2014,11.7
08/26/2014,11.63
08/27/2014,11.78
08/28/2014,12.05
08/29/2014,11.98
09-02-2014,12.25
09-03-2014,12.36
09-04-2014,12.64
09-05-2014,12.09
09-08-2014,12.66
09-09-2014,13.5
09-10-2014,12.88
09-11-2014,12.8
09-12-2014,13.31
09/15/2014,14.12
09/16/2014,12.73
09/17/2014,12.65
09/18/2014,12.03
09/19/2014,12.11
09/22/2014,13.69
09/23/2014,14.93
09/24/2014,13.27
09/25/2014,15.64
09/26/2014,14.85
09/29/2014,15.98
09/30/2014,16.31
10-01-2014,16.71
10-02-2014,16.16
10-03-2014,14.55
10-06-2014,15.46
10-07-2014,17.2
10-08-2014,15.11
10-09-2014,18.76
10-10-2014,21.24
10/13/2014,24.64
10/14/2014,22.79
10/15/2014,26.25
10/16/2014,25.2
10/17/2014,21.99
10/20/2014,18.57
10/21/2014,16.08
10/22/2014,17.87
10/23/2014,16.53
10/24/2014,16.11
10/27/2014,16.04
10/28/2014,14.39
10/29/2014,15.15
10/30/2014,14.52
10/31/2014,14.03
11-03-2014,14.73
11-04-2014,14.89
11-05-2014,14.17
11-06-2014,13.67
11-07-2014,13.12
11-10-2014,12.67
11-11-2014,12.92
11-12-2014,13.02
11/13/2014,13.79
11/14/2014,13.31
11/17/2014,13.99
11/18/2014,13.86
11/19/2014,13.96
11/20/2014,13.58
11/21/2014,12.9
11/24/2014,12.62
11/25/2014,12.25
11/26/2014,12.07
11/28/2014,13.33
12-01-2014,14.29
12-02-2014,12.85
12-03-2014,12.47
12-04-2014,12.38
12-05-2014,11.82
12-08-2014,14.21
12-09-2014,14.89
12-10-2014,18.53
12-11-2014,20.08
12-12-2014,21.08
12/15/2014,20.42
12/16/2014,23.57
12/17/2014,19.44
12/18/2014,16.81
12/19/2014,16.49
12/22/2014,15.25
12/23/2014,14.8
12/24/2014,14.37
12/26/2014,14.5
12/29/2014,15.06
12/30/2014,15.92
12/31/2014,19.2
01-02-2015,17.79
01-05-2015,19.92
01-06-2015,21.12
01-07-2015,19.31
01-08-2015,17.01
01-09-2015,17.55
01-12-2015,19.6
01/13/2015,20.56
01/14/2015,21.48
01/15/2015,22.39
01/16/2015,20.95
01/20/2015,19.89
01/21/2015,18.85
01/22/2015,16.4
01/23/2015,16.66
01/26/2015,15.52
01/27/2015,17.22
01/28/2015,20.44
01/29/2015,18.76
01/30/2015,20.97
02-02-2015,19.43
02-03-2015,17.33
02-04-2015,18.33
02-05-2015,16.85
02-06-2015,17.29
02-09-2015,18.55
02-10-2015,17.23
02-11-2015,16.96
02-12-2015,15.34
02/13/2015,14.69
02/17/2015,15.8
02/18/2015,15.45
02/19/2015,15.29
02/20/2015,14.3
02/23/2015,14.56
02/24/2015,13.69
02/25/2015,13.84
02/26/2015,13.91
02/27/2015,13.34
03-02-2015,13.04
03-03-2015,13.86
03-04-2015,14.23
03-05-2015,14.04
03-06-2015,15.2
03-09-2015,15.06
03-10-2015,16.69
03-11-2015,16.87
03-12-2015,15.42
03/13/2015,16
03/16/2015,15.61
03/17/2015,15.66
03/18/2015,13.97
03/19/2015,14.07
03/20/2015,13.02
03/23/2015,13.41
03/24/2015,13.62
03/25/2015,15.44
03/26/2015,15.8
03/27/2015,15.07
03/30/2015,14.51
03/31/2015,15.29
04-01-2015,15.11
04-02-2015,14.67
04-06-2015,14.74
04-07-2015,14.78
04-08-2015,13.98
04-09-2015,13.09
04-10-2015,12.58
04/13/2015,13.94
04/14/2015,13.67
04/15/2015,12.84
04/16/2015,12.6
04/17/2015,13.89
04/20/2015,13.3
04/21/2015,13.25
04/22/2015,12.71
04/23/2015,12.48
04/24/2015,12.29
04/27/2015,13.12
04/28/2015,12.41
04/29/2015,13.39
04/30/2015,14.55
05-01-2015,12.7
05-04-2015,12.85
05-05-2015,14.31
05-06-2015,15.15
05-07-2015,15.13
05-08-2015,12.86
05-11-2015,13.85
05-12-2015,13.86
05/13/2015,13.76
05/14/2015,12.74
05/15/2015,12.38
05/18/2015,12.73
05/19/2015,12.85
05/20/2015,12.88
05/21/2015,12.11
05/22/2015,12.13
05/26/2015,14.06
05/27/2015,13.27
05/28/2015,13.31
05/29/2015,13.84
06-01-2015,13.97
06-02-2015,14.24
06-03-2015,13.66
06-04-2015,14.71
06-05-2015,14.21
06-08-2015,15.29
06-09-2015,14.47
06-10-2015,13.22
06-11-2015,12.85
06-12-2015,13.78
06/15/2015,15.39
06/16/2015,14.81
06/17/2015,14.5
06/18/2015,13.19
06/19/2015,13.96
06/22/2015,12.74
06/23/2015,12.11
06/24/2015,13.26
06/25/2015,14.01
06/26/2015,14.02
06/29/2015,18.85
06/30/2015,18.23
07-01-2015,16.09
07-02-2015,16.79
07-06-2015,17.01
07-07-2015,16.09
07-08-2015,19.66
07-09-2015,19.97
07-10-2015,16.83
07/13/2015,13.9
07/14/2015,13.37
07/15/2015,13.23
07/16/2015,12.11
07/17/2015,11.95
07/20/2015,12.25
07/21/2015,12.22
07/22/2015,12.12
07/23/2015,12.63
07/24/2015,13.74
07/27/2015,15.6
07/28/2015,13.44
07/29/2015,12.5
07/30/2015,12.13
07/31/2015,12.12
08-03-2015,12.56
08-04-2015,13
08-05-2015,12.51
08-06-2015,13.77
08-07-2015,13.39
08-10-2015,12.23
08-11-2015,13.71
08-12-2015,13.61
08/13/2015,13.49
08/14/2015,12.83
08/17/2015,13.02
08/18/2015,13.79
08/19/2015,15.25
08/20/2015,19.14
08/21/2015,28.03
08/24/2015,40.74
08/25/2015,36.02
08/26/2015,30.32
08/27/2015,26.1
08/28/2015,26.05
08/31/2015,28.43
09-01-2015,31.4
09-02-2015,26.09
09-03-2015,25.61
09-04-2015,27.8
09-08-2015,24.9
09-09-2015,26.23
09-10-2015,24.37
09-11-2015,23.2
09/14/2015,24.25
09/15/2015,22.54
09/16/2015,21.35
09/17/2015,21.14
09/18/2015,22.28
09/21/2015,20.14
09/22/2015,22.44
09/23/2015,22.13
09/24/2015,23.47
09/25/2015,23.62
09/28/2015,27.63
09/29/2015,26.83
09/30/2015,24.5
10-01-2015,22.55
10-02-2015,20.94
10-05-2015,19.54
10-06-2015,19.4
10-07-2015,18.4
10-08-2015,17.42
10-09-2015,17.08
10-12-2015,16.17
10/13/2015,17.67
10/14/2015,18.03
10/15/2015,16.05
10/16/2015,15.05
10/19/2015,14.98
10/20/2015,15.75
10/21/2015,16.7
10/22/2015,14.45
10/23/2015,14.46
10/26/2015,15.29
10/27/2015,15.43
10/28/2015,14.33
10/29/2015,14.61
10/30/2015,15.07
11-02-2015,14.15
11-03-2015,14.54
11-04-2015,15.51
11-05-2015,15.05
11-06-2015,14.33
11-09-2015,16.52
11-10-2015,15.29
11-11-2015,16.06
11-12-2015,18.37
11/13/2015,20.08
11/16/2015,18.16
11/17/2015,18.84
11/18/2015,16.85
11/19/2015,16.99
11/20/2015,15.47
11/23/2015,15.62
11/24/2015,15.93
11/25/2015,15.19
11/27/2015,15.12
11/30/2015,16.13
12-01-2015,14.67
12-02-2015,15.91
12-03-2015,18.11
12-04-2015,14.81
12-07-2015,15.84
12-08-2015,17.6
12-09-2015,19.61
12-10-2015,19.34
12-11-2015,24.39
12/14/2015,22.73
12/15/2015,20.95
12/16/2015,17.86
12/17/2015,18.94
12/18/2015,20.7
12/21/2015,18.7
12/22/2015,16.6
12/23/2015,15.57
12/24/2015,15.74
12/28/2015,16.91
12/29/2015,16.08
12/30/2015,17.29
12/31/2015,18.21
01-04-2016,20.7
01-05-2016,19.34
01-06-2016,20.59
01-07-2016,24.99
01-08-2016,27.01
01-11-2016,24.3
01-12-2016,22.47
01/13/2016,25.22
01/14/2016,23.95
01/15/2016,27.02
01/19/2016,26.05
01/20/2016,27.59
01/21/2016,26.69
01/22/2016,22.34
01/25/2016,24.15
01/26/2016,22.5
01/27/2016,23.11
01/28/2016,22.42
01/29/2016,20.2
02-01-2016,19.98
02-02-2016,21.98
02-03-2016,21.65
02-04-2016,21.84
02-05-2016,23.38
02-08-2016,26
02-09-2016,26.54
02-10-2016,26.29
02-11-2016,28.14
02-12-2016,25.4
02/16/2016,24.11
